ID_Etudiant,Nom,Prenom,Departement,Grade,Annee_etude,Filière,Code_UE,Nom_UE,Code_Matiere,Matiere,Enseignant,Note_Devoir,Note_Examen,Note_Finale,Reussite,Date_Devoir,Date_Examen,Session,Coefficient_Devoir,Coefficient_Examen
ETU0015,Antoine,Hélène,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,3INF2202,Audit de sécurité,Thibaut Bernier,20.0,20.0,20.0,True,2025-07-04,2025-11-15,Principale,0.4,0.6
ETU0015,Antoine,Hélène,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,1INF2203,Virtualisation et conteneurs,Jérôme Simon,20.0,20.0,20.0,True,2025-09-09,2025-11-12,Principale,0.4,0.6
ETU0015,Antoine,Hélène,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,2INF2203,Scripting shell,Charlotte-Michelle Dufour,20.0,19.7,19.8,True,2025-11-10,2025-12-06,Principale,0.4,0.6
ETU0015,Antoine,Hélène,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,3INF2203,Linux serveur,Hugues Rousset Le Guillon,20.0,20.0,20.0,True,2025-07-27,2025-11-26,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,1INF2203,Linux serveur,Renée Legrand,7.3,1.6,3.9,False,2025-07-19,2025-11-24,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,2INF2203,Virtualisation et conteneurs,Henriette Meunier-Henry,11.2,3.3,6.5,False,2025-09-06,2025-12-01,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,3INF2203,Scripting shell,Emmanuel-Grégoire Marion,5.7,5.5,5.6,False,2025-09-16,2025-11-13,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2201,Réseaux et Communications,1INF2201,TCP/IP avancé,Aurélie Boulay,4.9,5.6,5.3,False,2025-09-29,2025-11-15,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2201,Réseaux et Communications,2INF2201,Réseaux sans fil,Gilles Garnier,6.5,6.8,6.7,False,2025-09-08,2025-12-06,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,1INF2202,Cryptographie appliquée,Luce Pineau,4.5,7.2,6.1,False,2025-10-07,2025-11-15,Principale,0.4,0.6
ETU0016,Hamon,Zoé,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,2INF2202,Audit de sécurité,Emmanuel Launay,4.6,9.5,7.5,False,2025-06-22,2025-11-20,Rattrapage,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2302,Fondations Spéciales,1CIV2302,Inclusions rigides,Charlotte-Michelle Dufour,14.7,9.7,11.7,True,2025-10-08,2025-11-18,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2302,Fondations Spéciales,2CIV2302,Pieux forés,Bertrand Boutin du Bouchet,17.3,16.5,16.8,True,2025-06-27,2025-11-28,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2302,Fondations Spéciales,3CIV2302,Parois moulées,Emmanuel Chrétien,20.0,17.6,18.6,True,2025-07-04,2025-12-01,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2301,Mécanique des Sols,1CIV2301,Contraintes efficaces,Aurélie Blanc,16.3,19.8,18.4,True,2025-10-23,2025-12-10,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2301,Mécanique des Sols,2CIV2301,Rupture des sols,Josette Normand,14.4,13.6,13.9,True,2025-11-04,2025-12-07,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2301,Mécanique des Sols,3CIV2301,Tassements,Benjamin Valette Le Renaud,12.0,6.1,8.5,False,2025-07-17,2025-12-01,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2303,Ouvrages Souterrains,1CIV2303,Galeries,Victor Ollivier,13.5,20.0,17.4,True,2025-07-21,2025-11-14,Principale,0.4,0.6
ETU0017,Bonnet,Stéphane,Génie Civil,Licence Fondamentale,2,Géotechnique,CIV2303,Ouvrages Souterrains,2CIV2303,Tunnels,Corinne Simon,15.8,8.7,11.5,True,2025-08-31,2025-12-07,Principale,0.4,0.6
ETU0018,Roux,Marine,Génie Civil,Master,1,Hydraulique et Environnement,CIV2403,Génie de l'Environnement,1CIV2403,Études d'impact,Aurélie Boulay,16.2,20.0,18.5,True,2025-10-07,2025-11-11,Principale,0.4,0.6
ETU0018,Roux,Marine,Génie Civil,Master,1,Hydraulique et Environnement,CIV2403,Génie de l'Environnement,2CIV2403,Gestion des déchets,Aurélie Blanc,18.2,18.1,18.1,True,2025-06-18,2025-11-12,Rattrapage,0.4,0.6
ETU0018,Roux,Marine,Génie Civil,Master,1,Hydraulique et Environnement,CIV2402,Traitement des Eaux,1CIV2402,Déphosphatation,Alix Jacob,17.9,20.0,19.2,True,2025-09-01,2025-11-20,Principale,0.4,0.6
ETU0018,Roux,Marine,Génie Civil,Master,1,Hydraulique et Environnement,CIV2402,Traitement des Eaux,2CIV2402,Potabilisation,Luce Pineau,20.0,15.5,17.3,True,2025-06-21,2025-11-18,Principale,0.4,0.6
ETU0018,Roux,Marine,Génie Civil,Master,1,Hydraulique et Environnement,CIV2401,Hydrologie,1CIV2401,Modélisation pluie-débit,Gérard Bigot,17.2,14.7,15.7,True,2025-10-12,2025-12-02,Rattrapage,0.4,0.6
ETU0018,Roux,Marine,Génie Civil,Master,1,Hydraulique et Environnement,CIV2401,Hydrologie,2CIV2401,Bilans hydriques,Louise Gaillard,14.5,13.5,13.9,True,2025-09-06,2025-12-09,Rattrapage,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,1CIV2301,Rupture des sols,Aurélie Boulay,10.8,10.5,10.6,True,2025-09-02,2025-11-25,Principale,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,2CIV2301,Contraintes efficaces,Josette Normand,9.1,6.5,7.5,False,2025-09-04,2025-12-10,Principale,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,3CIV2301,Tassements,Denis Garcia-Philippe,8.7,5.6,6.8,False,2025-10-11,2025-11-19,Principale,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,1CIV2303,Tunnels,Benjamin Valette Le Renaud,6.3,7.2,6.8,False,2025-09-11,2025-12-03,Principale,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,2CIV2303,Galeries,Emmanuel Chrétien,7.7,10.1,9.1,False,2025-08-09,2025-11-21,Principale,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,1CIV2302,Pieux forés,Denis Garcia-Philippe,12.0,4.1,7.3,False,2025-10-15,2025-12-06,Principale,0.4,0.6
ETU0019,Rousseau,Élise,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,2CIV2302,Inclusions rigides,Josette Normand,16.1,8.0,11.2,True,2025-07-01,2025-11-14,Principale,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,1MEC2202,Rayonnement thermique,Victor Ollivier,6.6,6.0,6.2,False,2025-10-30,2025-11-22,Principale,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,2MEC2202,Échangeurs de chaleur,Gilles Garnier,4.1,11.7,8.7,False,2025-09-23,2025-11-14,Principale,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,3MEC2202,Convection forcée/naturelle,Louise Gaillard,5.3,10.7,8.5,False,2025-10-12,2025-11-12,Principale,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,1MEC2201,Turbines à gaz,Célina-Émilie Le Roux,9.0,9.2,9.1,False,2025-10-09,2025-11-26,Rattrapage,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,2MEC2201,Cycle de Rankine,Margaux Chrétien,7.7,5.0,6.1,False,2025-09-12,2025-11-26,Rattrapage,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,3MEC2201,Moteurs Diesel,Pierre Pons,9.2,4.3,6.3,False,2025-09-22,2025-12-04,Principale,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,1MEC2203,Cogénération,Louise Gaillard,5.3,5.7,5.5,False,2025-10-05,2025-11-29,Principale,0.4,0.6
ETU0020,Camus,Noémi,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2203,Énergies Nouvelles,2MEC2203,Piles à combustible,Aurélie Boulay,11.4,6.2,8.3,False,2025-07-05,2025-11-13,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,1INF2202,Audit de sécurité,Aurélie Boulay,2.8,0.5,1.4,False,2025-06-14,2025-11-28,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,2INF2202,Pare-feu et IDS/IPS,Margaux Chrétien,7.1,0.0,2.8,False,2025-07-24,2025-11-27,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2202,Sécurité Informatique,3INF2202,Cryptographie appliquée,Luce Pineau,3.3,3.5,3.4,False,2025-09-30,2025-11-24,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2201,Réseaux et Communications,1INF2201,Réseaux sans fil,Emmanuel-Grégoire Marion,6.4,2.9,4.3,False,2025-08-11,2025-12-02,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2201,Réseaux et Communications,2INF2201,TCP/IP avancé,Timothée Vincent Le Roy,0.0,8.3,5.0,False,2025-07-11,2025-12-04,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2201,Réseaux et Communications,3INF2201,Routage et commutation,Arthur-Martin Mahe,7.0,6.9,6.9,False,2025-08-08,2025-11-16,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,1INF2203,Linux serveur,Emmanuel Chrétien,3.7,4.3,4.1,False,2025-10-13,2025-11-27,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,2INF2203,Virtualisation et conteneurs,Arthur-Martin Mahe,2.8,0.0,1.1,False,2025-08-03,2025-11-22,Principale,0.4,0.6
ETU0021,Royer,Pénélope,Génie Informatique,Master Professionnel,1,Système et réseaux,INF2203,Administration Système,3INF2203,Scripting shell,Victor Ollivier,4.5,5.8,5.3,False,2025-08-29,2025-12-07,Principale,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2402,Traitement des Eaux,1CIV2402,Épuration des eaux usées,Louise Gaillard,16.0,9.3,12.0,True,2025-10-17,2025-12-02,Principale,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2402,Traitement des Eaux,2CIV2402,Potabilisation,Alix Jacob,4.3,8.5,6.8,False,2025-10-02,2025-11-20,Principale,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2402,Traitement des Eaux,3CIV2402,Déphosphatation,Luce Pineau,14.6,9.5,11.5,True,2025-09-29,2025-11-24,Principale,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2401,Hydrologie,1CIV2401,Bilans hydriques,Denis Garcia-Philippe,11.2,12.8,12.2,True,2025-07-04,2025-12-11,Principale,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2401,Hydrologie,2CIV2401,Crues décennales,Victor Ollivier,8.9,7.5,8.1,False,2025-11-01,2025-11-29,Rattrapage,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2403,Génie de l'Environnement,1CIV2403,Dépollution des sols,Emmanuel-Grégoire Marion,10.2,16.0,13.7,True,2025-07-02,2025-11-11,Principale,0.4,0.6
ETU0022,Lopes,Arthur,Génie Civil,Master,1,Hydraulique et Environnement,CIV2403,Génie de l'Environnement,2CIV2403,Gestion des déchets,Arthur-Martin Mahe,10.6,11.6,11.2,True,2025-08-08,2025-11-12,Principale,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2101,CAO/DAO Avancé,1MEC2101,Modélisation paramétrique,Bertrand Boutin du Bouchet,8.7,6.1,7.1,False,2025-07-21,2025-11-26,Principale,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2101,CAO/DAO Avancé,2MEC2101,Gestion des contraintes,Denis Garcia-Philippe,7.5,8.3,8.0,False,2025-10-12,2025-11-17,Principale,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2102,Calcul des Structures,1MEC2102,Dynamique des structures,Pierre Pons,10.2,3.9,6.4,False,2025-07-22,2025-12-01,Principale,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2102,Calcul des Structures,2MEC2102,Éléments finis avancés,Gérard Bigot,9.7,8.7,9.1,False,2025-11-08,2025-11-17,Principale,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2103,Tolérancement,1MEC2103,Statistiques de fabrication,Aurélie Blanc,11.0,9.0,9.8,False,2025-11-05,2025-11-22,Principale,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2103,Tolérancement,2MEC2103,Chaînes de cotes,Luce Pineau,11.9,11.3,11.5,True,2025-10-03,2025-11-30,Rattrapage,0.4,0.6
ETU0023,Carlier,Danielle,Génie Mécanique,Master,2,Conception Mécanique,MEC2103,Tolérancement,3MEC2103,Métrologie 3D,Louise Gaillard,9.2,4.9,6.6,False,2025-09-10,2025-12-11,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,1ELE2103,Analyse des courants,Bertrand Boutin du Bouchet,0.0,2.6,1.6,False,2025-08-20,2025-11-16,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,2ELE2103,Thermographie infrarouge,Agathe Perrot,0.0,0.0,0.0,False,2025-06-12,2025-11-12,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,1ELE2102,Convertisseurs DC-DC,Corinne Simon,0.0,0.0,0.0,False,2025-10-21,2025-11-21,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,2ELE2102,Alimentations à découpage,Emmanuel-Grégoire Marion,1.8,0.0,0.7,False,2025-10-18,2025-11-18,Rattrapage,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2102,Conversion d'Énergie,3ELE2102,Redresseurs et onduleurs,Pierre Pons,0.0,0.5,0.3,False,2025-08-10,2025-11-28,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,1ELE2101,Machines à courant continu,Louise Gaillard,0.0,0.0,0.0,False,2025-10-11,2025-11-14,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,2ELE2101,Machines synchrones,Arthur-Martin Mahe,0.0,0.0,0.0,False,2025-06-12,2025-11-22,Principale,0.4,0.6
ETU0024,Bourgeois,Claire,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,3ELE2101,Machines asynchrones,Gérard Bigot,0.0,0.0,0.0,False,2025-08-04,2025-11-15,Principale,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2203,Administration Système,1INF2203,Linux serveur,Josette Normand,6.0,17.6,13.0,True,2025-10-17,2025-11-21,Principale,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2203,Administration Système,2INF2203,Scripting shell,Louise Gaillard,8.6,15.3,12.6,True,2025-09-22,2025-12-04,Principale,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2203,Administration Système,3INF2203,Virtualisation et conteneurs,Josette Normand,14.8,5.4,9.2,False,2025-08-06,2025-12-11,Rattrapage,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2201,Réseaux et Communications,1INF2201,TCP/IP avancé,Timothée Vincent Le Roy,8.5,10.1,9.5,False,2025-09-24,2025-11-13,Principale,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2201,Réseaux et Communications,2INF2201,Réseaux sans fil,Corinne Simon,9.8,9.7,9.7,False,2025-09-03,2025-11-19,Principale,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2202,Sécurité Informatique,1INF2202,Audit de sécurité,Pierre Pons,8.3,7.6,7.9,False,2025-09-08,2025-11-15,Principale,0.4,0.6
ETU0025,Pierre,Anouk,Génie Informatique,Licence professionnelle,1,Système et réseaux,INF2202,Sécurité Informatique,2INF2202,Pare-feu et IDS/IPS,Henriette Meunier-Henry,10.3,13.2,12.0,True,2025-09-09,2025-11-21,Principale,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,1CIV2301,Tassements,Pierre Pons,11.2,8.4,9.5,False,2025-06-30,2025-12-05,Principale,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2301,Mécanique des Sols,2CIV2301,Rupture des sols,Denis Garcia-Philippe,9.5,7.7,8.4,False,2025-07-22,2025-11-22,Rattrapage,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,1CIV2302,Pieux forés,Louise Gaillard,8.4,13.2,11.3,True,2025-07-10,2025-11-30,Principale,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,2CIV2302,Inclusions rigides,Renée Legrand,10.9,10.6,10.7,True,2025-06-18,2025-12-06,Principale,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2302,Fondations Spéciales,3CIV2302,Parois moulées,Jérôme Simon,9.9,11.0,10.6,True,2025-11-09,2025-11-21,Principale,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,1CIV2303,Soutènements,Corinne Simon,9.6,14.0,12.2,True,2025-07-20,2025-12-02,Rattrapage,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,2CIV2303,Galeries,Victor Ollivier,9.3,11.1,10.4,True,2025-09-12,2025-11-14,Principale,0.4,0.6
ETU0026,Devaux,Gabrielle,Génie Civil,Doctorat,1,Géotechnique,CIV2303,Ouvrages Souterrains,3CIV2303,Tunnels,Aurélie Blanc,12.3,13.6,13.1,True,2025-07-04,2025-11-17,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,1CIV2502,Couches de chaussée,Margaux Chrétien,4.9,0.0,2.0,False,2025-10-12,2025-12-11,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,2CIV2502,Géométrie des routes,Bertrand Boutin du Bouchet,3.3,0.0,1.3,False,2025-09-28,2025-11-27,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,3CIV2502,Signalisation,Louise Gaillard,0.0,0.0,0.0,False,2025-09-09,2025-11-13,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,1CIV2501,Écoquartiers,Arthur-Martin Mahe,3.7,0.8,2.0,False,2025-07-15,2025-11-11,Rattrapage,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,2CIV2501,Plans locaux d'urbanisme,Victor Ollivier,0.0,0.4,0.2,False,2025-10-10,2025-11-15,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,3CIV2501,Zones d'aménagement concerté,Josette Normand,5.3,0.7,2.5,False,2025-09-01,2025-12-01,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,1CIV2503,Viaducs,Véronique Blanchet,2.4,4.6,3.7,False,2025-06-29,2025-12-03,Principale,0.4,0.6
ETU0027,Gomes,Gérard,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,2CIV2503,Ponts à haubans,Josette Normand,0.6,0.1,0.3,False,2025-06-27,2025-12-07,Principale,0.4,0.6
ETU0028,Blondel,Véronique,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,1MEC2201,Moteurs Diesel,Aurélie Boulay,4.3,9.8,7.6,False,2025-10-19,2025-11-11,Principale,0.4,0.6
ETU0028,Blondel,Véronique,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,2MEC2201,Turbines à gaz,Aurélie Blanc,6.0,7.8,7.1,False,2025-08-18,2025-12-03,Principale,0.4,0.6
ETU0028,Blondel,Véronique,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2201,Machines Thermiques,3MEC2201,Cycle de Rankine,Benjamin Valette Le Renaud,4.2,14.2,10.2,True,2025-09-22,2025-12-06,Principale,0.4,0.6
ETU0028,Blondel,Véronique,Génie Mécanique,Master,1,Énergétique et Thermodynamique,MEC2202,Transferts Thermiques,1MEC2202,Convection forcée/naturelle,Hugues Rousset Le Guillon,6.7,0.0,2.7,False,2025-09-03,2025-11-14,Principale,0.4,0.6
